outlet_id,month,total_orders,revenue,gross_revenue,total_discount,total_food_cost,total_packaging_cost,total_agg_commission,total_contribution,avg_order_value,avg_delivery_time,avg_prep_time,avg_rating,total_complaints,total_waste_flags,repeat_customers,new_customers,upsell_orders,is_weekend_orders,is_holiday_orders,food_cost_pct,packaging_cost_pct,commission_cost_pct,discount_pct,contribution_margin_pct,complaint_rate,waste_rate,repeat_customer_pct,upsell_rate,tier,city,archetype,outlet_type,zone,rental_cost,net_margin,net_margin_pct,month_num
OT039,2023-06,259,150314.15,158056.59,7742.44,47425.81,9679.5,31971.55,61237.29,580.36,28.99,14.617760617760618,3.48,42,67,122,137,63,79,0,31.55,6.44,21.27,4.9,40.74,16.22,25.87,47.1,24.32,1,Mumbai,struggling,Highway,Central,120000,-58762.71,-39.09,6
OT039,2023-07,311,165934.21,174147.95,8213.74,51745.13,10831.05,36094.23,67263.8,533.55,30.16,14.315112540192926,3.54,56,87,123,188,86,117,0,31.18,6.53,21.75,4.72,40.54,18.01,27.97,39.55,27.65,1,Mumbai,struggling,Highway,Central,120000,-52736.2,-31.78,7
OT039,2023-08,292,167018.59,175924.37,8905.78,52874.99,10837.8,33406.9,69898.9,571.98,30.76,14.26027397260274,3.54,57,76,128,164,74,87,16,31.66,6.49,20.0,5.06,41.85,19.52,26.03,43.84,25.34,1,Mumbai,struggling,Highway,Central,120000,-50101.1,-30.0,8
OT039,2023-09,303,163986.99,171998.81,8011.82,51861.22,10694.7,33455.73,67975.34,541.21,28.86,14.904290429042904,3.47,42,84,131,172,81,98,0,31.63,6.52,20.4,4.66,41.45,13.86,27.72,43.23,26.73,1,Mumbai,struggling,Highway,Central,120000,-52024.66,-31.72,9
OT039,2023-10,348,191406.1,202870.07,11463.97,60121.8,12468.6,40894.12,77921.58,550.02,29.39,14.341954022988507,3.49,45,94,153,195,113,108,25,31.41,6.51,21.37,5.65,40.71,12.93,27.01,43.97,32.47,1,Mumbai,struggling,Highway,Central,120000,-42078.42,-21.98,10
OT039,2023-11,361,223477.05,234313.73,10836.68,71516.29,14150.7,47118.04,90692.02,619.05,29.19,14.426592797783934,3.5,49,90,157,204,106,111,24,32.0,6.33,21.08,4.62,40.58,13.57,24.93,43.49,29.36,1,Mumbai,struggling,Highway,Central,120000,-29307.98,-13.11,11
OT039,2023-12,377,208734.55,220340.1,11605.55,65919.27,13531.05,43914.59,85369.64,553.67,29.9,14.724137931034482,3.5,55,111,170,207,105,141,16,31.58,6.48,21.04,5.27,40.9,14.59,29.44,45.09,27.85,1,Mumbai,struggling,Highway,Central,120000,-34630.36,-16.59,12
OT039,2024-01,316,178454.41,187814.4,9359.99,56093.87,11435.85,36065.77,74858.92,564.73,29.24,15.044303797468354,3.58,46,74,147,169,84,85,20,31.43,6.41,20.21,4.98,41.95,14.56,23.42,46.52,26.58,1,Mumbai,struggling,Highway,Central,120000,-45141.08,-25.3,13
OT039,2024-02,334,186661.15,196735.33,10074.18,59104.72,12064.95,37562.1,77929.38,558.87,28.31,14.464071856287426,3.51,52,86,134,200,99,103,0,31.66,6.46,20.12,5.12,41.75,15.57,25.75,40.12,29.64,1,Mumbai,struggling,Highway,Central,120000,-42070.62,-22.54,14
OT039,2024-03,335,183416.48,192691.88,9275.4,57448.54,11982.6,40155.89,73829.45,547.51,29.33,14.498507462686566,3.52,50,83,140,195,92,121,29,31.32,6.53,21.89,4.81,40.25,14.93,24.78,41.79,27.46,1,Mumbai,struggling,Highway,Central,120000,-46170.55,-25.17,15
OT039,2024-04,303,175126.31,184963.16,9836.85,55233.98,11310.3,36478.37,72103.66,577.97,30.01,14.712871287128714,3.53,52,90,118,185,85,92,25,31.54,6.46,20.83,5.32,41.17,17.16,29.7,38.94,28.05,1,Mumbai,struggling,Highway,Central,120000,-47896.34,-27.35,16
OT039,2024-05,331,177547.01,188068.02,10521.01,55736.2,11637.0,36617.82,73555.99,536.4,29.29,14.129909365558913,3.57,59,88,132,199,97,88,16,31.39,6.55,20.62,5.59,41.43,17.82,26.59,39.88,29.31,1,Mumbai,struggling,Highway,Central,120000,-46444.01,-26.16,17
OT039,2024-06,285,152634.82,161542.96,8908.14,47839.65,10023.75,31211.27,63560.15,535.56,30.14,14.452631578947368,3.54,39,66,127,158,69,108,9,31.34,6.57,20.45,5.51,41.64,13.68,23.16,44.56,24.21,1,Mumbai,struggling,Highway,Central,120000,-56439.85,-36.98,18
OT040,2023-01,540,269076.97000000003,277244.87,8167.9,84466.81,17378.75,45984.62,121246.79,498.29,26.99,13.45,3.94,60,122,255,285,182,165,12,31.39,6.46,17.09,2.95,45.06,11.11,22.59,47.22,33.7,1,Bangalore,stable,Mall,North,120000,1246.79,0.46,1
OT040,2023-02,456,236002.68,243617.3,7614.62,74615.11,14966.25,41109.96,105311.36,517.55,27.56,13.098684210526315,3.91,59,83,239,217,152,158,0,31.62,6.34,17.42,3.13,44.62,12.94,18.2,52.41,33.33,1,Bangalore,stable,Mall,North,120000,-14688.64,-6.22,2
OT040,2023-03,521,276897.45,286300.25,9402.8,87405.23,17491.25,46424.41,125576.56,531.47,27.65,13.351247600767755,3.93,44,85,274,247,186,126,46,31.57,6.32,16.77,3.28,45.35,8.45,16.31,52.59,35.7,1,Bangalore,stable,Mall,North,120000,5576.56,2.01,3
OT040,2023-04,534,266880.42,276711.17,9830.75,83558.6,17272.5,47366.27,118683.05,499.78,27.35,13.059925093632959,3.91,61,107,292,242,175,210,38,31.31,6.47,17.75,3.55,44.47,11.42,20.04,54.68,32.77,1,Bangalore,stable,Mall,North,120000,-1316.95,-0.49,4
OT040,2023-05,474,250929.01,257620.18,6691.17,79027.13,15926.25,43677.26,112298.37,529.39,27.42,13.040084388185655,3.99,41,71,231,243,147,163,7,31.49,6.35,17.41,2.6,44.75,8.65,14.98,48.73,31.01,1,Bangalore,stable,Mall,North,120000,-7701.63,-3.07,5
OT040,2023-06,453,228000.3,234109.41,6109.11,71747.77,14573.75,40065.97,101612.81,503.31,27.75,13.161147902869757,3.98,44,90,227,226,158,118,0,31.47,6.39,17.57,2.61,44.57,9.71,19.87,50.11,34.88,1,Bangalore,stable,Mall,North,120000,-18387.19,-8.06,6
OT040,2023-07,525,272270.72,280483.17,8212.45,85805.88,17216.25,49211.6,120036.99,518.61,27.58,13.196190476190477,3.93,78,95,267,258,186,191,0,31.51,6.32,18.07,2.93,44.09,14.86,18.1,50.86,35.43,1,Bangalore,stable,Mall,North,120000,36.99,0.01,7
OT040,2023-08,525,275331.89,283837.24,8505.35,87786.05,17515.0,47576.33,122454.51,524.44,26.99,13.013333333333334,3.92,58,97,272,253,187,158,25,31.88,6.36,17.28,3.0,44.48,11.05,18.48,51.81,35.62,1,Bangalore,stable,Mall,North,120000,2454.51,0.89,8
OT040,2023-09,501,239708.27,248194.5,8486.23,74977.08,15682.5,40365.59,108683.1,478.46,27.46,13.46506986027944,3.92,69,84,233,268,157,185,0,31.28,6.54,16.84,3.42,45.34,13.77,16.77,46.51,31.34,1,Bangalore,stable,Mall,North,120000,-11316.9,-4.72,9
OT040,2023-10,616,322733.33,331307.62,8574.29,102144.03,20402.5,57892.88,142293.92,523.92,27.79,13.284090909090908,3.9,60,114,331,285,190,206,56,31.65,6.32,17.94,2.59,44.09,9.74,18.51,53.73,30.84,1,Bangalore,stable,Mall,North,120000,22293.92,6.91,10
OT040,2023-11,619,315662.69,325054.61,9391.92,100056.24,20050.0,56564.12,138992.33,509.96,26.99,13.376413570274636,3.93,73,110,300,319,211,214,57,31.7,6.35,17.92,2.89,44.03,11.79,17.77,48.47,34.09,1,Bangalore,stable,Mall,North,120000,18992.33,6.02,11
OT040,2023-12,614,326970.61,336236.51,9265.9,103488.15,20625.0,57852.68,145004.78,532.53,27.06,13.47557003257329,3.94,52,117,289,325,225,228,25,31.65,6.31,17.69,2.76,44.35,8.47,19.06,47.07,36.64,1,Bangalore,stable,Mall,North,120000,25004.78,7.65,12
OT040,2024-01,544,277935.54,287223.64,9288.1,87547.64,17700.0,50020.29,122667.61,510.91,27.24,13.273897058823529,3.93,63,111,284,260,183,148,28,31.5,6.37,18.0,3.23,44.14,11.58,20.4,52.21,33.64,1,Bangalore,stable,Mall,North,120000,2667.61,0.96,13
OT040,2024-02,485,262298.19,270738.76,8440.57,83519.3,16496.25,46224.96,116057.68,540.82,26.83,13.216494845360824,3.92,53,79,259,226,160,140,0,31.84,6.29,17.62,3.12,44.25,10.93,16.29,53.4,32.99,1,Bangalore,stable,Mall,North,120000,-3942.32,-1.5,14
OT040,2024-03,550,286265.96,294565.9,8299.94,88912.24,18232.5,50936.55,128184.67,520.48,27.98,13.214545454545455,3.94,63,100,280,270,199,187,38,31.06,6.37,17.79,2.82,44.78,11.45,18.18,50.91,36.18,1,Bangalore,stable,Mall,North,120000,8184.67,2.86,15
OT040,2024-04,489,259380.54,266404.69,7024.15,81238.98,16343.75,43289.3,118508.51,530.43,27.39,13.079754601226995,3.89,63,103,230,259,159,154,25,31.32,6.3,16.69,2.64,45.69,12.88,21.06,47.03,32.52,1,Bangalore,stable,Mall,North,120000,-1491.49,-0.58,16
OT040,2024-05,474,253685.88,262764.91,9079.03,79282.02,16278.75,44278.53,113846.58,535.2,26.85,13.139240506329115,3.96,50,88,215,259,156,138,8,31.25,6.42,17.45,3.46,44.88,10.55,18.57,45.36,32.91,1,Bangalore,stable,Mall,North,120000,-6153.42,-2.43,17
OT040,2024-06,501,251918.29,260063.25,8144.96,79392.95,16106.25,44120.97,112298.12,502.83,26.77,13.047904191616766,3.95,63,95,254,247,174,199,20,31.52,6.39,17.51,3.13,44.58,12.57,18.96,50.7,34.73,1,Bangalore,stable,Mall,North,120000,-7701.88,-3.06,18
OT041,2023-01,702,357365.06,366771.15,9406.09,113365.02,22542.0,60115.39,161342.65,509.07,26.27,12.621082621082621,4.31,56,85,416,286,267,251,35,31.72,6.31,16.82,2.56,45.15,7.98,12.11,59.26,38.03,1,Hyderabad,star,Mall,East,120000,41342.65,11.57,1
OT041,2023-02,712,359358.9,367551.16,8192.26,113584.4,22584.0,61309.37,161881.13,504.72,26.04,12.757022471910112,4.3,64,98,398,314,277,234,0,31.61,6.28,17.06,2.23,45.05,8.99,13.76,55.9,38.9,1,Hyderabad,star,Mall,East,120000,41881.13,11.65,2
OT041,2023-03,764,382852.29,392119.82,9267.53,120295.82,24100.8,63289.3,175166.37,501.12,25.88,12.43193717277487,4.31,51,106,437,327,293,236,69,31.42,6.3,16.53,2.36,45.75,6.68,13.87,57.2,38.35,1,Hyderabad,star,Mall,East,120000,55166.37,14.41,3
OT041,2023-04,740,370055.47,379604.95,9549.48,116891.93,23258.4,60089.01,169816.13,500.07,25.46,12.590540540540541,4.25,55,104,414,326,294,300,60,31.59,6.29,16.24,2.52,45.89,7.43,14.05,55.95,39.73,1,Hyderabad,star,Mall,East,120000,49816.13,13.46,4
OT041,2023-05,686,336873.46,344782.66,7909.2,105916.24,21439.2,53344.44,156173.58,491.07,26.1,12.39795918367347,4.26,45,79,378,308,244,203,29,31.44,6.36,15.84,2.29,46.36,6.56,11.52,55.1,35.57,1,Hyderabad,star,Mall,East,120000,36173.58,10.74,5
OT041,2023-06,655,333742.13,340124.75,6382.62,105345.93,20960.4,54408.73,153027.07,509.53,26.16,12.636641221374045,4.27,45,82,370,285,236,226,0,31.57,6.28,16.3,1.88,45.85,6.87,12.52,56.49,36.03,1,Hyderabad,star,Mall,East,120000,33027.07,9.9,6
OT041,2023-07,737,363689.25,373425.16,9735.91,114909.12,23037.6,60028.3,165714.23,493.47,25.31,12.62550881953867,4.28,51,95,413,324,290,275,0,31.6,6.33,16.51,2.61,45.56,6.92,12.89,56.04,39.35,1,Hyderabad,star,Mall,East,120000,45714.23,12.57,7
OT041,2023-08,691,354320.91,363624.65,9303.74,110904.39,22182.0,58104.29,163130.23,512.77,25.88,12.659913169319827,4.29,47,99,406,285,273,216,31,31.3,6.26,16.4,2.56,46.04,6.8,14.33,58.76,39.51,1,Hyderabad,star,Mall,East,120000,43130.23,12.17,8
OT041,2023-09,687,341061.52,348756.74,7695.22,107328.02,21402.0,53257.08,159074.42,496.45,26.41,12.675400291120814,4.31,55,87,390,297,263,236,0,31.47,6.28,15.62,2.21,46.64,8.01,12.66,56.77,38.28,1,Hyderabad,star,Mall,East,120000,39074.42,11.46,9
OT041,2023-10,871,452064.35,461306.15,9241.8,142817.99,28456.8,72826.56,207963.0,519.02,26.21,12.578645235361654,4.28,61,109,525,346,350,302,67,31.59,6.29,16.11,2.0,46.0,7.0,12.51,60.28,40.18,1,Hyderabad,star,Mall,East,120000,87963.0,19.46,10
OT041,2023-11,803,419109.29,429378.39,10269.1,132387.71,26316.0,69038.97,191366.61,521.93,25.55,12.658779576587795,4.28,69,114,446,357,305,219,60,31.59,6.28,16.47,2.39,45.66,8.59,14.2,55.54,37.98,1,Hyderabad,star,Mall,East,120000,71366.61,17.03,11
OT041,2023-12,844,427217.52,437550.85,10333.33,135040.58,27061.2,68563.14,196552.6,506.18,26.08,12.708530805687204,4.29,53,98,475,369,333,320,33,31.61,6.33,16.05,2.36,46.01,6.28,11.61,56.28,39.45,1,Hyderabad,star,Mall,East,120000,76552.6,17.92,12
OT041,2024-01,749,362718.38,370589.26,7870.88,113844.91,23226.0,58228.55,167418.92,484.27,25.73,12.731642189586115,4.28,66,98,406,343,271,217,31,31.39,6.4,16.05,2.12,46.16,8.81,13.08,54.21,36.18,1,Hyderabad,star,Mall,East,120000,47418.92,13.07,13
OT041,2024-02,685,340290.95,347156.38,6865.43,107440.62,21523.2,57702.88,153624.25,496.78,25.98,12.472992700729927,4.27,52,112,407,278,287,211,0,31.57,6.32,16.96,1.98,45.14,7.59,16.35,59.42,41.9,1,Hyderabad,star,Mall,East,120000,33624.25,9.88,14
OT041,2024-03,801,413974.72,422268.57,8293.85,130792.41,25914.0,67851.9,189416.41,516.82,25.5,12.50561797752809,4.26,61,108,442,359,305,293,67,31.59,6.26,16.39,1.96,45.76,7.62,13.48,55.18,38.08,1,Hyderabad,star,Mall,East,120000,69416.41,16.77,15
OT041,2024-04,725,352619.11,363356.81,10737.7,111184.81,22530.0,56182.52,162721.78,486.37,25.66,12.455172413793104,4.25,65,109,407,318,269,241,34,31.53,6.39,15.93,2.96,46.15,8.97,15.03,56.14,37.1,1,Hyderabad,star,Mall,East,120000,42721.78,12.12,16
OT041,2024-05,646,320952.5,326735.52,5783.02,100612.86,20425.2,51646.4,148268.04,496.83,26.06,12.521671826625386,4.32,39,64,372,274,236,189,29,31.35,6.36,16.09,1.77,46.2,6.04,9.91,57.59,36.53,1,Hyderabad,star,Mall,East,120000,28268.04,8.81,17
OT041,2024-06,639,322161.96,330856.07,8694.11,101769.55,20482.8,54458.77,145450.84,504.17,26.34,12.566510172143975,4.29,52,73,364,275,237,243,35,31.59,6.36,16.9,2.63,45.15,8.14,11.42,56.96,37.09,1,Hyderabad,star,Mall,East,120000,25450.84,7.9,18
OT042,2023-01,378,146085.43,150652.93,4567.5,46278.33,9208.8,25604.55,64993.75,386.47,26.73,13.412698412698413,3.94,38,77,185,193,122,122,11,31.68,6.3,17.53,3.03,44.49,10.05,20.37,48.94,32.28,3,Jaipur,stable,Mall,West,45000,19993.75,13.69,1
OT042,2023-02,332,119208.78,123113.83,3905.05,37600.59,7668.9,21762.71,52176.58,359.06,27.99,13.096385542168674,4.0,33,61,162,170,115,99,0,31.54,6.43,18.26,3.17,43.77,9.94,18.37,48.8,34.64,3,Jaipur,stable,Mall,West,45000,7176.58,6.02,2
OT042,2023-03,337,128583.29,131906.18,3322.89,40869.05,8073.9,22479.66,57160.68,381.55,27.09,13.43620178041543,3.9,29,63,161,176,99,99,32,31.78,6.28,17.48,2.52,44.45,8.61,18.69,47.77,29.38,3,Jaipur,stable,Mall,West,45000,12160.68,9.46,3
OT042,2023-04,360,135141.96,138311.96,3170.0,42343.03,8575.2,22908.16,61315.57,375.39,27.63,13.716666666666667,3.93,39,70,184,176,117,116,26,31.33,6.35,16.95,2.29,45.37,10.83,19.44,51.11,32.5,3,Jaipur,stable,Mall,West,45000,16315.57,12.07,4
OT042,2023-05,364,137012.5,140527.85,3515.35,42974.78,8672.4,22625.32,62740.0,376.41,28.64,13.173076923076923,3.91,39,64,190,174,130,113,17,31.37,6.33,16.51,2.5,45.79,10.71,17.58,52.2,35.71,3,Jaipur,stable,Mall,West,45000,17740.0,12.95,5
OT042,2023-06,275,108606.22,112891.89,4285.67,34662.32,6849.9,19761.17,47332.83,394.93,27.68,13.13090909090909,3.9,22,44,121,154,91,76,0,31.92,6.31,18.2,3.8,43.58,8.0,16.0,44.0,33.09,3,Jaipur,stable,Mall,West,45000,2332.83,2.15,6
OT042,2023-07,357,129345.3,134337.47,4992.17,40656.54,8374.5,22257.82,58056.44,362.31,26.52,13.098039215686274,3.88,33,75,162,195,124,130,0,31.43,6.47,17.21,3.72,44.88,9.24,21.01,45.38,34.73,3,Jaipur,stable,Mall,West,45000,13056.44,10.09,7
OT042,2023-08,384,139792.99,144808.17,5015.18,43842.35,9020.7,24481.86,62448.08,364.04,27.85,13.158854166666666,3.89,35,75,177,207,128,118,13,31.36,6.45,17.51,3.46,44.67,9.11,19.53,46.09,33.33,3,Jaipur,stable,Mall,West,45000,17448.08,12.48,8
OT042,2023-09,352,121979.94,125178.33,3198.39,38519.86,7909.2,21578.62,53972.26,346.53,27.68,13.292613636363637,3.94,42,76,179,173,125,131,0,31.58,6.48,17.69,2.56,44.25,11.93,21.59,50.85,35.51,3,Jaipur,stable,Mall,West,45000,8972.26,7.36,9
OT042,2023-10,416,158850.47,164200.51,5350.04,49986.31,10032.3,28712.75,70119.11,381.85,27.74,13.367788461538462,3.94,50,84,217,199,131,150,33,31.47,6.32,18.08,3.26,44.14,12.02,20.19,52.16,31.49,3,Jaipur,stable,Mall,West,45000,25119.11,15.81,10
OT042,2023-11,455,165205.12,170267.76,5062.64,51989.69,10508.4,29707.84,72999.19,363.09,26.99,13.430769230769231,3.95,52,84,245,210,170,140,40,31.47,6.36,17.98,2.97,44.19,11.43,18.46,53.85,37.36,3,Jaipur,stable,Mall,West,45000,27999.19,16.95,11
OT042,2023-12,379,143215.6,147710.82,4495.22,45406.96,9060.3,23437.95,65310.39,377.88,26.59,13.427440633245382,3.96,38,64,175,204,127,135,10,31.71,6.33,16.37,3.04,45.6,10.03,16.89,46.17,33.51,3,Jaipur,stable,Mall,West,45000,20310.39,14.18,12
OT042,2024-01,350,131389.95,135226.09,3836.14,41427.81,8245.8,23686.0,58030.34,375.4,27.34,13.477142857142857,3.94,25,57,181,169,118,110,24,31.53,6.28,18.03,2.84,44.17,7.14,16.29,51.71,33.71,3,Jaipur,stable,Mall,West,45000,13030.34,9.92,13
OT042,2024-02,328,128064.58,132072.18,4007.6,40716.17,8051.4,23106.27,56190.74,390.44,27.93,13.176829268292684,3.96,35,56,169,159,90,99,0,31.79,6.29,18.04,3.03,43.88,10.67,17.07,51.52,27.44,3,Jaipur,stable,Mall,West,45000,11190.74,8.74,14
OT042,2024-03,385,145608.77,149809.18,4200.41,45786.77,9313.2,25357.34,65151.46,378.2,27.44,13.277922077922078,3.96,45,56,183,202,131,152,31,31.45,6.4,17.41,2.8,44.74,11.69,14.55,47.53,34.03,3,Jaipur,stable,Mall,West,45000,20151.46,13.84,15
OT042,2024-04,336,123962.68,128065.16,4102.48,38770.45,7957.8,21761.1,55473.33,368.94,27.83,13.348214285714286,3.91,26,53,162,174,114,112,20,31.28,6.42,17.55,3.2,44.75,7.74,15.77,48.21,33.93,3,Jaipur,stable,Mall,West,45000,10473.33,8.45,16
OT042,2024-05,300,108931.68,111618.94,2687.2599999999998,34692.409999999996,6830.1,18510.97,48898.2,363.11,25.82,13.383333333333333,3.89,32,56,155,145,106,88,17,31.85,6.27,16.99,2.41,44.89,10.67,18.67,51.67,35.33,3,Jaipur,stable,Mall,West,45000,3898.2,3.58,17
OT042,2024-06,325,135757.85,139875.06,4117.21,42974.79,8424.9,23941.98,60416.18,417.72,26.24,13.107692307692307,3.94,37,44,173,152,89,126,14,31.66,6.21,17.64,2.94,44.5,11.38,13.54,53.23,27.38,3,Jaipur,stable,Mall,West,45000,15416.18,11.36,18
OT043,2023-01,545,199462.32,203824.81,4362.49,62967.66,12565.55,34061.26,89867.85,365.99,26.6,12.618348623853212,4.31,47,63,335,210,203,178,33,31.57,6.3,17.08,2.14,45.06,8.62,11.56,61.47,37.25,3,Lucknow,star,Standalone,North,45000,44867.85,22.49,1
OT043,2023-02,440,161282.41,164987.5,3705.09,51297.39,10088.65,25936.18,73960.19,366.55,26.22,12.788636363636364,4.3,34,62,245,195,166,142,0,31.81,6.26,16.08,2.25,45.86,7.73,14.09,55.68,37.73,3,Lucknow,star,Standalone,North,45000,28960.19,17.96,2
OT043,2023-03,526,184149.66,188517.65,4367.99,57640.65,11775.9,30361.37,84371.74,350.09,26.26,12.583650190114069,4.28,40,69,305,221,194,146,45,31.3,6.39,16.49,2.32,45.82,7.6,13.12,57.98,36.88,3,Lucknow,star,Standalone,North,45000,39371.74,21.38,3
OT043,2023-04,531,195952.33,200120.84,4168.51,61907.01,12278.25,31481.14,90285.93,369.03,25.11,12.747645951035782,4.27,35,74,285,246,189,216,34,31.59,6.27,16.07,2.08,46.08,6.59,13.94,53.67,35.59,3,Lucknow,star,Standalone,North,45000,45285.93,23.11,4
OT043,2023-05,508,181933.45,186350.34,4416.89,57277.55,11514.95,29297.22,83843.73,358.14,25.96,12.903543307086615,4.27,43,73,298,210,198,156,21,31.48,6.33,16.1,2.37,46.08,8.46,14.37,58.66,38.98,3,Lucknow,star,Standalone,North,45000,38843.73,21.35,5
OT043,2023-06,390,140465.56,143394.33,2928.77,44361.84,8891.0,22365.5,64847.22,360.17,25.68,12.725641025641025,4.28,32,45,228,162,152,115,0,31.58,6.33,15.92,2.04,46.17,8.21,11.54,58.46,38.97,3,Lucknow,star,Standalone,North,45000,19847.22,14.13,6
OT043,2023-07,511,178258.81,181301.28,3042.47,56237.18,11191.95,29486.28,81343.4,348.84,26.11,12.504892367906066,4.29,41,59,285,226,193,189,0,31.55,6.28,16.54,1.68,45.63,8.02,11.55,55.77,37.77,3,Lucknow,star,Standalone,North,45000,36343.4,20.39,7
OT043,2023-08,522,198346.47,201560.36,3213.89,62909.44,12299.5,33030.87,90106.66,379.97,25.27,12.31800766283525,4.26,36,69,298,224,192,149,15,31.72,6.2,16.65,1.59,45.43,6.9,13.22,57.09,36.78,3,Lucknow,star,Standalone,North,45000,45106.66,22.74,8
OT043,2023-09,495,170869.6,174633.84,3764.24,53357.69,10913.15,27252.56,79346.2,345.19,25.85,12.505050505050505,4.27,26,68,279,216,175,177,0,31.23,6.39,15.95,2.16,46.44,5.25,13.74,56.36,35.35,3,Lucknow,star,Standalone,North,45000,34346.2,20.1,9
OT043,2023-10,576,204167.18,208744.16,4576.98,64532.24,12952.3,31900.84,94781.8,354.46,25.54,12.694444444444445,4.3,34,81,310,266,231,176,46,31.61,6.34,15.62,2.19,46.42,5.9,14.06,53.82,40.1,3,Lucknow,star,Standalone,North,45000,49781.8,24.38,10
OT043,2023-11,592,208033.73,213304.32,5270.59,66135.96,13113.8,35430.11,93353.86,351.41,24.92,12.322635135135135,4.29,49,81,348,244,208,182,49,31.79,6.3,17.03,2.47,44.87,8.28,13.68,58.78,35.14,3,Lucknow,star,Standalone,North,45000,48353.86,23.24,11
OT043,2023-12,641,226611.15,231630.37,5019.22,71385.17,14262.15,37532.54,103431.29,353.53,26.41,12.536661466458659,4.25,35,72,362,279,214,239,28,31.5,6.29,16.56,2.17,45.64,5.46,11.23,56.47,33.39,3,Lucknow,star,Standalone,North,45000,58431.29,25.78,12
OT043,2024-01,505,182514.03,187790.44,5276.41,57207.63,11663.7,30124.67,83518.03,361.41,25.75,12.902970297029704,4.28,31,59,285,220,170,141,27,31.34,6.39,16.51,2.81,45.76,6.14,11.68,56.44,33.66,3,Lucknow,star,Standalone,North,45000,38518.03,21.1,13
OT043,2024-02,462,170059.13,174090.48,4031.35,53422.9,10772.05,27040.15,78824.03,368.09,25.88,12.642857142857142,4.32,36,63,267,195,185,146,0,31.41,6.33,15.9,2.32,46.35,7.79,13.64,57.79,40.04,3,Lucknow,star,Standalone,North,45000,33824.03,19.89,14
OT043,2024-03,513,181978.51,186528.37,4549.86,57408.55,11528.55,28885.09,84156.32,354.73,25.77,12.900584795321638,4.3,27,86,290,223,196,170,52,31.55,6.34,15.87,2.44,46.25,5.26,16.76,56.53,38.21,3,Lucknow,star,Standalone,North,45000,39156.32,21.52,15
OT043,2024-04,524,174902.67,179623.4,4720.73,54795.63,11215.75,28921.71,79969.58,333.78,25.27,12.812977099236642,4.29,42,66,279,245,204,150,17,31.33,6.41,16.54,2.63,45.72,8.02,12.6,53.24,38.93,3,Lucknow,star,Standalone,North,45000,34969.58,19.99,16
OT043,2024-05,437,156971.68,160365.41,3393.73,49654.0,9992.6,26454.98,70870.1,359.2,26.06,12.878718535469108,4.3,30,47,242,195,166,123,16,31.63,6.37,16.85,2.12,45.15,6.86,10.76,55.38,37.99,3,Lucknow,star,Standalone,North,45000,25870.1,16.48,17
OT043,2024-06,455,163777.44,167324.36,3546.92,51707.2,10363.2,26439.67,75267.37,359.95,25.87,12.82857142857143,4.29,44,54,250,205,157,174,17,31.57,6.33,16.14,2.12,45.96,9.67,11.87,54.95,34.51,3,Lucknow,star,Standalone,North,45000,30267.37,18.48,18
OT044,2023-01,196,103948.16,110719.57,6771.41,32728.33,6918.75,23766.52,40534.56,530.35,32.48,15.739795918367347,3.18,44,64,64,132,44,66,11,31.49,6.66,22.86,6.12,38.99,22.45,32.65,32.65,22.45,1,Mumbai,critical,Mall,West,120000,-79465.44,-76.45,1
OT044,2023-02,150,76317.09,81666.92,5349.83,23811.54,5120.55,16609.1,30775.9,508.78,32.78,15.7,3.14,28,48,64,86,40,59,0,31.2,6.71,21.76,6.55,40.33,18.67,32.0,42.67,26.67,1,Mumbai,critical,Mall,West,120000,-89224.1,-116.91,2
OT044,2023-03,193,105574.36,113506.09,7931.73,33785.43,7003.8,23539.65,41245.48,547.02,31.8,15.751295336787564,3.17,36,53,72,121,43,56,22,32.0,6.63,22.3,6.99,39.07,18.65,27.46,37.31,22.28,1,Mumbai,critical,Mall,West,120000,-78754.52,-74.6,3
OT044,2023-04,182,109731.71,118940.41,9208.7,34847.8,7186.05,25867.15,41830.71,602.92,31.42,15.763736263736265,3.18,34,49,60,122,38,74,15,31.76,6.55,23.57,7.74,38.12,18.68,26.92,32.97,20.88,1,Mumbai,critical,Mall,West,120000,-78169.29,-71.24,4
OT044,2023-05,147,77603.07,83436.32,5833.25,24148.62,5162.4,17401.55,30890.5,527.91,32.43,16.095238095238095,3.15,31,47,51,96,34,42,6,31.12,6.65,22.42,6.99,39.81,21.09,31.97,34.69,23.13,1,Mumbai,critical,Mall,West,120000,-89109.5,-114.83,5
OT044,2023-06,146,75999.05,80578.97,4579.92,23861.43,5003.1,17377.08,29757.44,520.54,31.78,15.91095890410959,3.1,33,40,58,88,34,44,0,31.4,6.58,22.86,5.68,39.16,22.6,27.4,39.73,23.29,1,Mumbai,critical,Mall,West,120000,-90242.56,-118.74,6
OT044,2023-07,191,106512.95999999999,113670.04,7157.08,34129.12,6968.7,24074.9,41340.24,557.66,31.21,15.392670157068062,3.07,38,53,74,117,43,79,0,32.04,6.54,22.6,6.3,38.81,19.9,27.75,38.74,22.51,1,Mumbai,critical,Mall,West,120000,-78659.76,-73.85,7
